year,state_po,city,blue votes,red votes,other votes,winner
2024,TX,Millsap,27118,137880,219829,Other
2024,TX,Mineola,6414,37275,60228,Other
2024,TX,Mineral Wells,3765,19332,33845,Other
2024,TX,Mingus,3765,19332,33845,Other
2024,TX,Mirando City,54904,56103,215284,Other
2024,TX,Mission,186511,192036,667064,Other
2024,TX,Mission Bend,332689,321165,934297,Other
2024,TX,Missouri City,332689,321165,934297,Other
2024,TX,Mobeetie,279,3776,5701,Other
2024,TX,Mobile City,33518,81236,151271,Other
2024,TX,Monahans,1007,5279,10849,Other
2024,TX,Mont Belvieu,7481,38079,62364,Other
2024,TX,Montague,2163,17837,26864,Other
2024,TX,Monte Alto,186511,192036,667064,Other
2024,TX,Montgomery,147859,404096,766102,Other
2024,TX,Moody,59389,112593,260943,Other
2024,TX,Moore,3001,4835,14524,Other
2024,TX,Moore Station,12433,56352,98418,Other
2024,TX,Moran,252,2736,4192,Other
2024,TX,Morgan,2602,13636,23349,Other
2024,TX,Morgan Farm,14075,30533,71202,Other
2024,TX,Morgan's Point,1455904,1297052,4293526,Other
2024,TX,Morgan's Point Resort,96159,133602,373408,Other
2024,TX,Morning Glory,250950,177576,778906,Other
2024,TX,Morse,240,3211,5018,Other
2024,TX,Morton,234,1190,2586,Other
2024,TX,Moulton,2122,16078,24948,Other
2024,TX,Mount Calm,5082,23888,43857,Other
2024,TX,Mount Enterprise,7411,30057,56198,Other
2024,TX,Mount Pleasant,3890,13943,28369,Other
2024,TX,Mount Vernon,1403,7854,12950,Other
2024,TX,Mountain City,120969,107141,315249,Other
2024,TX,Muenster,5690,28989,50905,Other
2024,TX,Muleshoe,541,2397,4936,Other
2024,TX,Mullin,570,4386,6394,Other
2024,TX,Munday,287,1724,3615,Other
2024,TX,Muniz,186511,192036,667064,Other
2024,TX,Murchison,12433,56352,98418,Other
2024,TX,Murillo,186511,192036,667064,Other
2024,TX,Murphy,412218,519368,1287909,Other
2024,TX,Mustang,7852,25427,53009,Other
2024,TX,Mustang Ridge,740017,306555,1527041,Other
2024,TX,Myrtle Springs,5520,38968,69925,Other
2024,TX,Nacogdoches,13611,30623,65900,Other
2024,TX,Naples,2190,7001,14428,Other
2024,TX,Nash,16345,47693,99688,Other
2024,TX,Nassau Bay,1455904,1297052,4293526,Other
2024,TX,Natalia,12684,32218,63495,Other
2024,TX,Navarro,7852,25427,53009,Other
2024,TX,Navasota,4694,19585,35329,Other
2024,TX,Nazareth,644,2547,5733,Other
2024,TX,Nederland,70913,86256,235572,Other
2024,TX,Needville,332689,321165,934297,Other
2024,TX,Nesbitt,13208,41646,77885,Other
2024,TX,Nevada,412218,519368,1287909,Other
2024,TX,New Berlin,54057,99871,217117,Other
2024,TX,New Boston,16345,47693,99688,Other
2024,TX,New Braunfels,51395,139421,249006,Other
2024,TX,New Chapel Hill,50030,136853,267511,Other
2024,TX,New Deal,67441,160282,324533,Other
2024,TX,New Fairview,10075,59557,94530,Other
2024,TX,New Falcon,3225,5069,13089,Other
2024,TX,New Home,574,3536,6985,Other
2024,TX,New Hope,412218,519368,1287909,Other
2024,TX,New London,7411,30057,56198,Other
2024,TX,New Summerfield,6606,29636,52919,Other
2024,TX,New Waverly,13247,31887,64465,Other
2024,TX,Newark,10075,59557,94530,Other
2024,TX,Newcastle,1767,13392,20798,Other
2024,TX,Newton,1471,7970,15262,Other
2024,TX,Neylandville,17552,62320,120212,Other
2024,TX,Niederwald,11909,15966,43122,Other
2024,TX,Nina,12014,16402,52971,Other
2024,TX,Nixon,3029,10843,21008,Other
2024,TX,Nocona,2163,17837,26864,Other
2024,TX,Nocona Hills,2163,17837,26864,Other
2024,TX,Nolanville,96159,133602,373408,Other
2024,TX,Nome,70913,86256,235572,Other
2024,TX,Noonday,50030,136853,267511,Other
2024,TX,Nordheim,2214,11517,19240,Other
2024,TX,Normangee,1719,13547,21792,Other
2024,TX,Normanna,4557,10692,24889,Other
2024,TX,North Alamo,186511,192036,667064,Other
2024,TX,North Cleveland,10399,45848,86076,Other
2024,TX,North Escobares,12014,16402,52971,Other
2024,TX,North Pearsall,3001,4835,14524,Other
2024,TX,North Richland Hills,692730,771904,2152946,Other
2024,TX,North San Pedro,96031,120183,342501,Other
2024,TX,Northlake,353554,465295,1123012,Other
2024,TX,Novice,790,6908,10324,Other
2024,TX,O'Brien,533,3286,5714,Other
2024,TX,O'Donnell,574,3536,6985,Other
2024,TX,Oak Grove,44035,79168,178590,Other
2024,TX,Oak Island,7481,38079,62364,Other
2024,TX,Oak Leaf,61445,118218,248557,Other
2024,TX,Oak Point,353554,465295,1123012,Other
2024,TX,Oak Ridge,44035,79168,178590,Other
2024,TX,Oak Ridge North,147859,404096,766102,Other
2024,TX,Oak Trail Shores,11086,55268,88780,Other
2024,TX,Oak Valley,7852,25427,53009,Other
2024,TX,Oakhurst,3751,18452,33345,Other
2024,TX,Oakwood,1719,13547,21792,Other
2024,TX,Odem,14075,30533,71202,Other
2024,TX,Odessa,17132,55784,129769,Other
2024,TX,Oglesby,12452,29604,71400,Other
2024,TX,Oilton,54904,56103,215284,Other
2024,TX,Old River-Winfree,7481,38079,62364,Other
2024,TX,Olivarez,186511,192036,667064,Other
2024,TX,Olivia Lopez de Gutierrez,12014,16402,52971,Other
2024,TX,Olmito,96351,105792,355898,Other
2024,TX,Olmito and Olmito,12014,16402,52971,Other
2024,TX,Olmos Park,747781,603686,2069815,Other
2024,TX,Olney,1767,13392,20798,Other
2024,TX,Olton,1124,5332,12071,Other
2024,TX,Omaha,2190,7001,14428,Other
2024,TX,Onalaska,8980,35286,68891,Other
2024,TX,Opdyke West,2271,11603,22049,Other
2024,TX,Orange,10600,54817,92910,Other
2024,TX,Orange Grove,9672,12992,39764,Other
2024,TX,Orason,96351,105792,355898,Other
2024,TX,Orchard,332689,321165,934297,Other
2024,TX,Ore City,4915,29906,50464,Other
2024,TX,Overton,7411,30057,56198,Other
2024,TX,Ovilla,61445,118218,248557,Other
2024,TX,Owl Ranch,9672,12992,39764,Other
2024,TX,Oyster Creek,118863,177854,415734,Other
2024,TX,Ozona,566,1920,3718,Other
2024,TX,Pablo Pena,12014,16402,52971,Other
2024,TX,Paducah,156,1050,1656,Other
2024,TX,Paint Rock,239,1695,3000,Other
2024,TX,Paisano Park,14075,30533,71202,Other
2024,TX,Palacios,5738,17867,35923,Other
2024,TX,Palestine,6312,27163,50172,Other
2024,TX,Palisades,23522,98301,168128,Other
2024,TX,Palm Valley,96351,105792,355898,Other
2024,TX,Palmer,61445,118218,248557,Other
2024,TX,Palmhurst,186511,192036,667064,Other
2024,TX,Palmview,186511,192036,667064,Other
2024,TX,Palmview South,186511,192036,667064,Other
2024,TX,Palo Blanco,12014,16402,52971,Other
2024,TX,Palo Pinto,3765,19332,33845,Other
2024,TX,Paloma Creek,353554,465295,1123012,Other
2024,TX,Paloma Creek South,353554,465295,1123012,Other
2024,TX,Pampa,1452,11811,19971,Other
2024,TX,Panhandle,503,4754,7510,Other
2024,TX,Panorama Village,147859,404096,766102,Other
2024,TX,Pantego,692730,771904,2152946,Other
2024,TX,Paradise,10075,59557,94530,Other
2024,TX,Paris,7187,30032,54658,Other
2024,TX,Parker,412218,519368,1287909,Other
2024,TX,Pasadena,1455904,1297052,4293526,Other
2024,TX,Pattison,17757,31281,72395,Other
2024,TX,Patton Village,147859,404096,766102,Other
2024,TX,Pawnee,4557,10692,24889,Other
2024,TX,Payne Springs,12433,56352,98418,Other
2024,TX,Pearland,118863,177854,415734,Other
2024,TX,Pearsall,3001,4835,14524,Other
2024,TX,Pecan Acres,692730,771904,2152946,Other
2024,TX,Pecan Gap,671,3832,6788,Other
2024,TX,Pecan Grove,332689,321165,934297,Other
2024,TX,Pecan Hill,61445,118218,248557,Other
2024,TX,Pecan Plantation,11086,55268,88780,Other
2024,TX,Pecos,1913,3997,11332,Other
2024,TX,Pelican Bay,692730,771904,2152946,Other
2024,TX,Pena,12014,16402,52971,Other
2024,TX,Penelope,5082,23888,43857,Other
2024,TX,Penitas,186511,192036,667064,Other
2024,TX,Perezville,186511,192036,667064,Other
2024,TX,Perrin,666,6819,10084,Other
2024,TX,Perryton,451,4792,8243,Other
2024,TX,Petersburg,3248,12890,27721,Other
2024,TX,Petrolia,971,8671,14253,Other
2024,TX,Petronila,96031,120183,342501,Other
2024,TX,Pettus,4557,10692,24889,Other
2024,TX,Pflugerville,740017,306555,1527041,Other
2024,TX,Pharr,186511,192036,667064,Other
2024,TX,Pilot Point,353554,465295,1123012,Other
2024,TX,Pine Forest,10600,54817,92910,Other
2024,TX,Pine Harbor,1919,6193,12596,Other
2024,TX,Pine Island,17757,31281,72395,Other
2024,TX,Pinehurst,147859,404096,766102,Other
2024,TX,Pineland,990,8811,14059,Other
2024,TX,Pinewood Estates,5970,44613,71466,Other
2024,TX,Piney Point Village,1455904,1297052,4293526,Other
2024,TX,Pittsburg,2098,7272,13716,Other
2024,TX,Placedo,17461,43532,93886,Other
2024,TX,Plains,576,3669,6704,Other
2024,TX,Plainview,3248,12890,27721,Other
2024,TX,Plano,412218,519368,1287909,Other
2024,TX,Plantersville,4694,19585,35329,Other
2024,TX,Pleak,332689,321165,934297,Other
2024,TX,Pleasant Hill,8980,35286,68891,Other
2024,TX,Pleasant Valley,21800,57230,125117,Other
2024,TX,Pleasanton,8931,23119,50825,Other
2024,TX,Plum Grove,10399,45848,86076,Other
2024,TX,Point,1559,10310,16029,Other
2024,TX,Point Blank,3751,18452,33345,Other
2024,TX,Point Comfort,3223,10062,21121,Other
2024,TX,Point Venture,740017,306555,1527041,Other
2024,TX,Ponder,353554,465295,1123012,Other
2024,TX,Port Aransas,96031,120183,342501,Other
2024,TX,Port Arthur,70913,86256,235572,Other
2024,TX,Port Isabel,96351,105792,355898,Other
2024,TX,Port Lavaca,3223,10062,21121,Other
2024,TX,Port Mansfield,4392,4657,17322,Other
2024,TX,Port Neches,70913,86256,235572,Other
2024,TX,Port O'Connor,3223,10062,21121,Other
2024,TX,Porter Heights,147859,404096,766102,Other
2024,TX,Portland,14075,30533,71202,Other
2024,TX,Post,363,2388,4270,Other
2024,TX,Post Oak Bend City,44035,79168,178590,Other
2024,TX,Poteet,8931,23119,50825,Other
2024,TX,Poth,11340,38054,66603,Other
2024,TX,Potosi,24419,74083,146195,Other
2024,TX,Pottsboro,26780,91946,166974,Other
2024,TX,Powderly,7187,30032,54658,Other
2024,TX,Powell,7852,25427,53009,Other
2024,TX,Poynor,12433,56352,98418,Other
2024,TX,Prado Verde,250950,177576,778906,Other
2024,TX,Prairie View,17757,31281,72395,Other
2024,TX,Premont,9672,12992,39764,Other
2024,TX,Presidio,2300,1166,6453,Other
2024,TX,Preston,26780,91946,166974,Other
2024,TX,Primera,96351,105792,355898,Other
2024,TX,Princeton,412218,519368,1287909,Other
2024,TX,Progreso,186511,192036,667064,Other
2024,TX,Progreso Lakes,186511,192036,667064,Other
2024,TX,Prosper,412218,519368,1287909,Other
2024,TX,Providence Village,353554,465295,1123012,Other
2024,TX,Pueblo Nuevo,54904,56103,215284,Other
2024,TX,Putnam,1343,11057,17513,Other
2024,TX,Pyote,1007,5279,10849,Other
2024,TX,Quail,235,1823,3088,Other
2024,TX,Quail Creek,17461,43532,93886,Other
2024,TX,Quanah,312,2001,3804,Other
2024,TX,Queen City,4185,20927,36026,Other
2024,TX,Quemado,10867,15428,51839,Other
2024,TX,Quesada,12014,16402,52971,Other
2024,TX,Quinlan,17552,62320,120212,Other
2024,TX,Quintana,118863,177854,415734,Other
2024,TX,Quitaque,123,1135,1791,Other
2024,TX,Quitman,6414,37275,60228,Other
2024,TX,Radar Base,10867,15428,51839,Other
2024,TX,Ralls,716,2248,5539,Other
2024,TX,Ramireno,3225,5069,13089,Other
2024,TX,Ramirez-Perez,12014,16402,52971,Other
2024,TX,Ramos,12014,16402,52971,Other
2024,TX,Ranchette Estates,4392,4657,17322,Other
2024,TX,Ranchitos East,54904,56103,215284,Other
2024,TX,Ranchitos Las Lomas,54904,56103,215284,Other
2024,TX,Ranchitos del Norte,12014,16402,52971,Other
2024,TX,Rancho Alegre,9672,12992,39764,Other
2024,TX,Rancho Banquete,96031,120183,342501,Other
2024,TX,Rancho Chico,14075,30533,71202,Other
2024,TX,Rancho Viejo,96351,105792,355898,Other
2024,TX,Ranchos Penitas West,54904,56103,215284,Other
2024,TX,Randolph AFB,747781,603686,2069815,Other
2024,TX,Ranger,1615,13010,20963,Other
2024,TX,Rangerville,96351,105792,355898,Other
2024,TX,Rankin,266,2074,3433,Other
2024,TX,Ransom Canyon,67441,160282,324533,Other
2024,TX,Ratamosa,96351,105792,355898,Other
2024,TX,Ravenna,4548,23772,41560,Other
2024,TX,Raymondville,4392,4657,17322,Other
2024,TX,Realitos,3534,4212,12522,Other
2024,TX,Red Lick,16345,47693,99688,Other
2024,TX,Red Oak,61445,118218,248557,Other
2024,TX,Redfield,13611,30623,65900,Other
2024,TX,Redford,2300,1166,6453,Other
2024,TX,Redland,14246,46949,90775,Other
2024,TX,Redwater,16345,47693,99688,Other
2024,TX,Redwood,54057,99871,217117,Other
2024,TX,Refugio,1479,3691,8048,Other
2024,TX,Regino Ramirez,12014,16402,52971,Other
2024,TX,Reid Hope King,96351,105792,355898,Other
2024,TX,Reklaw,7411,30057,56198,Other
2024,TX,Relampago,186511,192036,667064,Other
2024,TX,Rendon,692730,771904,2152946,Other
2024,TX,Reno,7187,30032,54658,Other
2024,TX,Retreat,7852,25427,53009,Other
2024,TX,Rhome,10075,59557,94530,Other
2024,TX,Ricardo,7724,9755,28812,Other
2024,TX,Rice,7852,25427,53009,Other
2024,TX,Richardson,915104,570084,2344010,Other
2024,TX,Richland,7852,25427,53009,Other
2024,TX,Richland Hills,692730,771904,2152946,Other
2024,TX,Richland Springs,468,4168,6533,Other
2024,TX,Richmond,332689,321165,934297,Other
2024,TX,Richwood,118863,177854,415734,Other
2024,TX,Riesel,59389,112593,260943,Other
2024,TX,Rio Bravo,54904,56103,215284,Other
2024,TX,Rio Grande City,12014,16402,52971,Other
2024,TX,Rio Hondo,96351,105792,355898,Other
2024,TX,Rio Vista,34788,110651,211244,Other
2024,TX,Rising Star,1615,13010,20963,Other
2024,TX,River Oaks,692730,771904,2152946,Other
2024,TX,Rivereno,12014,16402,52971,Other
2024,TX,Riverside,13247,31887,64465,Other
2024,TX,Riviera,7724,9755,28812,Other
2024,TX,Roanoke,353554,465295,1123012,Other
2024,TX,Roaring Springs,61,1058,1504,Other
2024,TX,Robert Lee,303,2787,4293,Other
2024,TX,Robinson,59389,112593,260943,Other
2024,TX,Robstown,96031,120183,342501,Other
2024,TX,Roby,550,2581,4556,Other
2024,TX,Rochester,533,3286,5714,Other
2024,TX,Rockdale,4136,15935,28435,Other
2024,TX,Rockport,5263,18743,33067,Other
2024,TX,Rocksprings,220,1541,2506,Other
2024,TX,Rockwall,33518,81236,151271,Other
2024,TX,Rocky Mound,2098,7272,13716,Other
2024,TX,Rogers,96159,133602,373408,Other
2024,TX,Rollingwood,740017,306555,1527041,Other
2024,TX,Roma,12014,16402,52971,Other
2024,TX,Roman Forest,147859,404096,766102,Other
2024,TX,Ropesville,2271,11603,22049,Other
2024,TX,Roscoe,1656,6637,13681,Other
2024,TX,Rose City,10600,54817,92910,Other
2024,TX,Rose Hill Acres,5970,44613,71466,Other
2024,TX,Rosebud,2768,7203,16906,Other
2024,TX,Rosenberg,332689,321165,934297,Other
2024,TX,Rosharon,118863,177854,415734,Other
2024,TX,Rosita,10867,15428,51839,Other
2024,TX,Ross,59389,112593,260943,Other
2024,TX,Rosser,44035,79168,178590,Other
2024,TX,Rotan,550,2581,4556,Other
2024,TX,Round Mountain,3717,12003,19716,Other
2024,TX,Round Rock,274807,285567,763030,Other
2024,TX,Round Top,4252,18189,31860,Other
2024,TX,Rowlett,915104,570084,2344010,Other
2024,TX,Roxton,7187,30032,54658,Other
2024,TX,Royse City,33518,81236,151271,Other
2024,TX,Rule,533,3286,5714,Other
2024,TX,Runaway Bay,10075,59557,94530,Other
2024,TX,Runge,1750,6725,13558,Other
2024,TX,Rusk,6606,29636,52919,Other
2024,TX,Sabinal,5689,11109,27812,Other
2024,TX,Sachse,915104,570084,2344010,Other
2024,TX,Sadler,26780,91946,166974,Other
2024,TX,Saginaw,692730,771904,2152946,Other
2024,TX,Salado,96159,133602,373408,Other
2024,TX,Salineño,12014,16402,52971,Other
2024,TX,Salineño North,12014,16402,52971,Other
2024,TX,Sam Rayburn,4582,23493,40440,Other
2024,TX,Samnorwood,235,1823,3088,Other
2024,TX,San Angelo,20797,60154,118863,Other
2024,TX,San Antonio,747781,603686,2069815,Other
2024,TX,San Augustine,1396,5021,9817,Other
2024,TX,San Benito,96351,105792,355898,Other
2024,TX,San Carlos,186511,192036,667064,Other
2024,TX,San Carlos I,54904,56103,215284,Other
2024,TX,San Carlos II,54904,56103,215284,Other
2024,TX,San Diego,3534,4212,12522,Other
2024,TX,San Elizario,250950,177576,778906,Other
2024,TX,San Felipe,4971,22475,37678,Other
2024,TX,San Fernando,12014,16402,52971,Other
2024,TX,San Isidro,12014,16402,52971,Other
2024,TX,San Juan,186511,192036,667064,Other
2024,TX,San Leanna,740017,306555,1527041,Other
2024,TX,San Leon,104478,185942,408036,Other
2024,TX,San Marcos,120969,107141,315249,Other
2024,TX,San Patricio,14075,30533,71202,Other
2024,TX,San Pedro,96351,105792,355898,Other
2024,TX,San Perlita,4392,4657,17322,Other
2024,TX,San Saba,468,4168,6533,Other
2024,TX,San Ygnacio,3225,5069,13089,Other
2024,TX,Sanctuary,27118,137880,219829,Other
2024,TX,Sand Springs,3083,14124,26945,Other
2024,TX,Sanderson,167,562,1031,Other
2024,TX,Sandia,9672,12992,39764,Other
2024,TX,Sandy Hollow-Escondidas,96031,120183,342501,Other
2024,TX,Sandy Oaks,747781,603686,2069815,Other
2024,TX,Sandy Point,118863,177854,415734,Other
2024,TX,Sanford,1565,13036,21780,Other
2024,TX,Sanger,353554,465295,1123012,Other
2024,TX,Sansom Park,692730,771904,2152946,Other
2024,TX,Santa Anna,790,6908,10324,Other
2024,TX,Santa Clara,54057,99871,217117,Other
2024,TX,Santa Fe,104478,185942,408036,Other
2024,TX,Santa Maria,96351,105792,355898,Other
2024,TX,Santa Rosa,96351,105792,355898,Other
2024,TX,Santel,12014,16402,52971,Other
2024,TX,Sarita,71,201,431,Other
2024,TX,Savannah,353554,465295,1123012,Other
2024,TX,Savoy,4548,23772,41560,Other
2024,TX,Scenic Oaks,747781,603686,2069815,Other
2024,TX,Schertz,54057,99871,217117,Other
2024,TX,Schulenburg,4252,18189,31860,Other
2024,TX,Scissors,186511,192036,667064,Other
2024,TX,Scotland,917,8137,12169,Other
2024,TX,Scottsville,13208,41646,77885,Other
2024,TX,Scurry,44035,79168,178590,Other
2024,TX,Seabrook,1455904,1297052,4293526,Other
2024,TX,Seadrift,3223,10062,21121,Other
2024,TX,Seagoville,915104,570084,2344010,Other
2024,TX,Seagraves,915,10593,16943,Other
2024,TX,Sealy,4971,22475,37678,Other
2024,TX,Sebastian,4392,4657,17322,Other
2024,TX,Seco Mines,10867,15428,51839,Other
2024,TX,Seguin,54057,99871,217117,Other
2024,TX,Selma,747781,603686,2069815,Other
2024,TX,Seminole,915,10593,16943,Other
2024,TX,Serenada,274807,285567,763030,Other
2024,TX,Seth Ward,3248,12890,27721,Other
2024,TX,Seven Oaks,8980,35286,68891,Other
2024,TX,Seven Points,12433,56352,98418,Other
2024,TX,Seymour,326,2711,4140,Other
2024,TX,Shady Hollow,740017,306555,1527041,Other
2024,TX,Shady Shores,353554,465295,1123012,Other
2024,TX,Shadybrook,6606,29636,52919,Other
2024,TX,Shallowater,67441,160282,324533,Other
2024,TX,Shamrock,279,3776,5701,Other
2024,TX,Shavano Park,747781,603686,2069815,Other
2024,TX,Sheldon,1455904,1297052,4293526,Other
2024,TX,Shenandoah,147859,404096,766102,Other
2024,TX,Shepherd,3751,18452,33345,Other
2024,TX,Sherman,26780,91946,166974,Other
2024,TX,Sherwood Shores,26780,91946,166974,Other
2024,TX,Shiner,2122,16078,24948,Other
2024,TX,Shoreacres,1455904,1297052,4293526,Other
2024,TX,Sienna Plantation,332689,321165,934297,Other
2024,TX,Sierra Blanca,339,1051,3258,Other
2024,TX,Siesta Acres,10867,15428,51839,Other
2024,TX,Siesta Shores,3225,5069,13089,Other
2024,TX,Silsbee,5970,44613,71466,Other
2024,TX,Silverton,123,1135,1791,Other
2024,TX,Simonton,332689,321165,934297,Other
2024,TX,Sinton,14075,30533,71202,Other
2024,TX,Skellytown,503,4754,7510,Other
2024,TX,Skidmore,4557,10692,24889,Other
2024,TX,Slaton,67441,160282,324533,Other
2024,TX,Smiley,3029,10843,21008,Other
2024,TX,Smithville,29061,42001,102055,Other
2024,TX,Smyer,2271,11603,22049,Other
2024,TX,Snook,2972,13608,23321,Other
2024,TX,Snyder,1260,8753,15155,Other
2024,TX,Socorro,250950,177576,778906,Other
2024,TX,Solis,96351,105792,355898,Other
2024,TX,Somerset,747781,603686,2069815,Other
2024,TX,Somerville,2972,13608,23321,Other
2024,TX,Sonora,396,2135,3755,Other
2024,TX,Sonterra,274807,285567,763030,Other
2024,TX,Sour Lake,5970,44613,71466,Other
2024,TX,South Alamo,186511,192036,667064,Other
2024,TX,South Fork Estates,1450,1139,5139,Other
2024,TX,South Houston,1455904,1297052,4293526,Other
2024,TX,South La Paloma,9672,12992,39764,Other
2024,TX,South Mountain,12452,29604,71400,Other
2024,TX,South Padre Island,96351,105792,355898,Other
2024,TX,South Point,96351,105792,355898,Other
2024,TX,South Toledo Bend,1471,7970,15262,Other
2024,TX,Southlake,692730,771904,2152946,Other
2024,TX,Southmayd,26780,91946,166974,Other
2024,TX,Southside Place,1455904,1297052,4293526,Other
2024,TX,Spade,1124,5332,12071,Other
2024,TX,Sparks,250950,177576,778906,Other
2024,TX,Spearman,240,3211,5018,Other
2024,TX,Splendora,147859,404096,766102,Other
2024,TX,Spofford,601,1924,3612,Other
2024,TX,Spring,1455904,1297052,4293526,Other
2024,TX,Spring Branch,51395,139421,249006,Other
2024,TX,Spring Gardens,96031,120183,342501,Other
2024,TX,Spring Valley Village,1455904,1297052,4293526,Other
2024,TX,Springlake,1124,5332,12071,Other
2024,TX,Springtown,27118,137880,219829,Other
2024,TX,Spur,222,1411,2431,Other
2024,TX,St. Hedwig,747781,603686,2069815,Other
2024,TX,St. Jo,2163,17837,26864,Other
2024,TX,St. Paul,412218,519368,1287909,Other
2024,TX,Stafford,332689,321165,934297,Other
2024,TX,Stagecoach,147859,404096,766102,Other
2024,TX,Stamford,1449,9677,17909,Other
2024,TX,Stanton,415,3230,5601,Other
2024,TX,Staples,54057,99871,217117,Other
2024,TX,Star Harbor,12433,56352,98418,Other
2024,TX,Stephenville,5093,27529,44534,Other
2024,TX,Sterling City,69,1045,1526,Other
2024,TX,Stinnett,1565,13036,21780,Other
2024,TX,Stockdale,11340,38054,66603,Other
2024,TX,Stonewall,5844,23674,38593,Other
